,angle,lObjDetected,p1Detected,fObjDetected,p5Detected,rObjDetected,vlm_feedback,prev_action,action
5941,-2.781130275,0,0,1,1,0,left,1,1
5942,-2.828480754,0,0,1,1,0,both,0,1
5943,3.117309487,0,0,0,0,1,none,2,0
5944,-0.501302095,0,0,0,0,1,none,1,1
5945,0.576069429,0,1,0,0,1,none,0,0
5946,-0.540259431,1,0,0,1,1,none,0,0
5947,-3.017236919,0,0,1,1,0,left,1,1
5948,1.599651096,0,1,0,0,0,none,0,2
5949,-1.589222448,1,1,0,1,0,none,1,0
5950,-2.371256297,0,0,0,1,0,none,2,0
5951,-2.350675177,0,0,0,0,0,none,2,0
5952,0.196491775,0,0,1,1,1,right,1,0
5953,-2.311507978,1,1,0,1,0,none,2,0
5954,2.470507569,1,0,1,1,0,right,0,2
5955,1.571771976,0,0,0,0,0,none,1,0
5956,2.589038813,0,1,0,0,0,none,2,2
5957,2.204452033,1,1,1,1,1,left,1,1
5958,1.279864928,0,1,0,0,1,none,2,0
5959,-1.028249833,1,1,0,0,1,none,0,0
5960,-2.359511802,0,0,1,1,0,both,1,1
5961,-0.24001757,0,1,0,1,1,none,2,0
5962,-0.180225644,0,1,1,0,1,both,2,0
5963,0.587405628,0,1,0,1,1,none,1,0
5964,-2.211673936,1,0,1,0,1,left,2,0
5965,-1.687263798,0,0,1,1,1,right,2,2
5966,2.365179516,1,0,0,0,0,none,2,2
5967,-0.391716074,0,0,0,0,1,none,2,0
5968,-0.782122911,1,0,0,0,1,none,1,0
5969,1.259098229,1,1,1,0,0,right,1,0
5970,-0.633992991,1,0,1,0,1,left,0,1
5971,-1.238786357,1,0,1,1,0,right,2,2
5972,-0.030127992,0,1,0,0,1,none,2,0
5973,-1.784033539,0,1,0,0,1,none,2,0
5974,2.972145111,1,0,0,1,1,none,2,0
5975,-2.783777395,0,0,1,0,0,both,2,0
5976,-1.778412899,0,1,0,1,1,none,2,0
5977,2.815104323,0,1,0,1,0,none,0,0
5978,-0.037039688,0,1,0,0,0,none,2,0
5979,-1.098168547,1,1,1,0,0,left,2,0
5980,-1.903628878,0,1,0,0,1,none,1,0
5981,0.86541853,1,0,1,1,1,right,2,2
5982,1.234454725,0,1,1,0,0,both,2,2
5983,1.373948234,1,0,1,1,1,left,0,1
5984,-1.205011972,0,0,0,0,1,none,2,0
5985,1.428660472,1,0,0,0,0,none,2,2
5986,2.595772618,0,1,0,1,1,none,0,0
5987,2.043822701,1,0,1,0,1,both,1,0
5988,0.665309681,1,1,1,1,0,left,1,1
5989,-1.599950635,0,0,0,1,0,none,2,0
5990,-1.768969085,1,0,0,0,0,none,2,0
5991,2.949219368,1,0,1,1,1,both,0,2
5992,1.431542197,1,1,0,0,1,none,2,0
5993,1.160178846,0,1,1,1,1,left,1,1
5994,2.197836216,0,0,1,0,0,right,1,0
5995,-1.279560523,0,0,1,1,1,both,0,1
5996,-1.456348862,1,1,1,1,1,right,0,2
5997,0.026102888,1,1,0,1,1,none,2,0
5998,-3.063769328,1,0,0,0,0,none,0,0
5999,0.205324877,0,1,1,0,0,left,0,1
6000,2.149200366,0,0,0,1,0,none,2,0
6001,-0.645948075,0,1,0,0,1,none,2,0
6002,0.612567032,1,1,0,1,0,none,1,0
6003,-0.101620351,1,0,1,0,0,both,1,1
6004,2.668919387,0,1,1,1,1,right,1,0
6005,-1.369530905,0,1,0,1,0,none,1,0
6006,-1.232186895,1,1,0,0,1,none,2,0
6007,-1.447093492,0,0,1,0,0,left,2,0
6008,0.354945616,1,0,0,1,1,none,2,0
6009,-1.774246392,1,1,0,1,1,none,0,0
6010,-1.860365411,1,1,1,1,1,both,2,0
6011,2.153411641,0,1,0,0,1,none,0,0
6012,0.936268024,1,1,0,1,0,none,0,0
6013,-0.915221319,0,0,1,1,1,left,2,0
6014,-1.873478696,1,1,1,0,0,right,0,2
6015,3.105693258,0,0,1,1,0,left,0,1
6016,2.58161212,1,1,1,0,1,right,1,0
6017,-2.217284662,1,0,0,1,1,none,2,0
6018,1.609825505,0,0,0,0,0,none,1,0
6019,0.115599387,1,0,0,0,0,none,2,0
6020,-2.302679338,0,1,0,0,0,none,0,0
6021,1.896133719,1,0,1,1,0,both,1,0
6022,-1.497980287,1,0,1,1,1,both,1,1
6023,-1.204172376,0,1,0,1,0,none,0,0
6024,2.450262534,0,1,0,1,0,none,2,0
6025,-2.591310047,1,1,0,0,0,none,0,0
6026,0.166231436,0,0,0,1,1,none,1,0
6027,-0.663087872,0,1,1,0,0,right,0,2
6028,-3.026181782,1,1,0,0,0,none,1,0
6029,0.379729183,1,1,0,0,0,none,1,0
6030,-1.760333167,0,1,0,0,1,none,0,0
6031,2.802312468,0,0,1,1,0,both,2,2
6032,2.179956774,0,0,0,0,1,none,2,0
6033,-0.737452844,1,1,1,1,0,left,2,0
6034,-2.419754725,0,1,1,1,0,both,2,0
6035,2.892721897,1,1,1,0,0,left,1,1
6036,1.745064503,0,1,1,0,0,left,0,1
6037,2.832684615,0,1,1,0,0,both,1,0
6038,-2.000142823,1,1,0,0,0,none,2,0
6039,0.659189029,1,1,0,0,0,none,1,0
6040,-0.841388336,1,1,1,0,1,right,2,2
6041,-0.111844315,1,0,1,0,1,right,2,2
6042,-1.128698606,0,0,0,1,1,none,2,0
6043,-2.236322281,1,1,0,1,1,none,0,0
6044,-0.556171937,1,0,1,0,0,right,1,0
6045,0.401004755,0,1,0,0,1,none,0,0
6046,-1.407327996,1,0,1,1,1,right,0,2
6047,2.229108242,1,1,0,0,1,none,1,0
6048,-0.980267812,0,1,1,1,1,both,0,1
6049,1.372380936,1,0,1,1,1,right,0,2
6050,-1.028940438,0,0,0,0,1,none,1,1
6051,-0.01065546,1,0,0,0,0,none,2,0
6052,2.695849421,0,1,0,1,0,none,0,0
6053,-0.32696823,0,0,0,1,1,none,1,0
6054,0.578251183,0,1,1,0,0,right,1,0
6055,1.816943721,1,0,1,1,1,left,2,0
6056,-2.967039154,0,0,0,1,0,none,1,1
6057,-2.296935481,1,1,0,0,1,none,0,0
6058,-2.464824765,1,0,1,0,1,right,0,2
6059,2.980415324,0,1,1,1,0,right,1,0
6060,-1.632984874,0,0,0,1,1,none,0,1
6061,2.605100815,0,1,1,0,1,left,0,1
6062,-0.652789727,1,1,1,1,1,right,2,2
6063,0.704732515,0,1,1,1,0,right,0,2
6064,2.634375742,0,1,0,1,1,none,1,0
6065,2.306356814,1,1,1,0,0,both,1,0
6066,-0.937944774,1,1,1,1,0,both,0,1
6067,2.547460915,1,1,0,0,0,none,1,0
6068,1.73638251,0,1,0,1,0,none,0,0
6069,-1.107672537,0,1,0,0,1,none,1,0
6070,-2.213261475,1,1,1,0,1,both,1,1
6071,2.836490041,0,1,0,0,1,none,2,0
6072,-0.549091804,0,0,0,1,0,none,0,1
6073,-2.415502225,1,1,0,0,1,none,2,0
6074,2.09842923,0,1,0,1,1,none,2,0
6075,-1.332232229,1,1,0,0,1,none,2,0
6076,-1.603192442,1,0,0,1,0,none,2,0
6077,-3.017791495,0,0,0,1,1,none,1,1
6078,-2.0989192,0,0,0,0,0,none,2,0
6079,-0.257328612,1,1,0,0,0,none,1,0
6080,-1.357608081,1,1,1,0,1,right,0,2
6081,-2.382446258,0,1,0,1,0,none,0,0
6082,-2.904500202,1,1,0,1,0,none,1,0
6083,-1.938657233,0,1,0,1,1,none,0,0
6084,1.971524138,1,0,0,1,0,none,1,0
6085,-0.554325515,0,0,0,0,1,none,2,0
6086,-0.113792319,1,0,1,0,0,right,2,2
6087,-0.887690832,1,0,0,0,0,none,0,0
6088,-0.055201206,0,1,0,0,0,none,0,0
6089,-2.649798936,0,1,0,0,0,none,0,0
6090,-2.890174304,0,0,0,0,0,none,2,0
6091,2.64824996,1,1,0,1,0,none,2,0
6092,-2.836690308,0,1,0,0,0,none,0,0
6093,0.669265683,0,1,0,1,0,none,0,0
6094,-0.465361264,1,1,1,0,0,right,1,0
6095,0.098520476,1,0,1,0,1,both,1,0
6096,-2.715915119,1,0,0,0,0,none,1,0
6097,2.767480694,0,0,1,1,0,both,2,2
6098,-2.483558272,1,0,0,1,0,none,2,0
6099,1.838275596,1,1,1,1,0,right,1,0
6100,0.719355173,1,1,0,0,1,none,1,0
6101,2.163472922,0,1,1,0,1,right,2,2
6102,2.459337094,1,1,1,1,1,both,2,2
6103,1.220343477,1,0,0,0,1,none,1,0
6104,-1.723130639,0,1,0,1,0,none,1,0
6105,2.253173407,0,1,1,0,1,left,0,1
6106,1.517016214,0,0,1,0,0,both,1,0
6107,2.172831535,0,0,0,1,0,none,1,0
6108,-1.272177224,1,1,0,0,0,none,2,0
6109,-0.467485935,1,0,0,1,0,none,0,0
6110,0.520690996,0,0,0,0,0,none,1,0
6111,-0.842398236,1,0,0,1,0,none,1,0
6112,2.119555613,1,1,0,1,1,none,0,0
6113,0.31154742,1,0,0,1,0,none,2,0
6114,1.285830646,1,1,1,0,1,left,0,1
6115,-2.212004275,0,0,0,1,1,none,1,1
6116,2.549840411,0,0,0,1,1,none,0,0
6117,-0.561996921,0,1,1,1,0,right,2,2
6118,-2.597607584,1,1,0,0,0,none,0,0
6119,-0.407470782,0,0,1,1,0,right,1,0
6120,2.887175637,1,1,0,1,1,none,1,0
6121,-0.699289404,1,0,1,1,1,left,0,1
6122,1.060829975,1,1,1,1,1,both,2,2
6123,1.052408145,0,0,1,0,0,right,0,2
6124,0.370161401,1,1,1,0,0,both,0,2
6125,1.332235247,1,0,1,0,0,left,1,1
6126,1.638181608,1,0,0,0,1,none,0,0
6127,1.949039017,0,1,0,1,0,none,0,0
6128,2.471380785,0,1,1,1,0,both,2,2
6129,1.03970439,0,0,1,0,0,right,0,2
6130,-2.582520005,0,1,0,1,0,none,1,0
6131,-2.225371237,0,0,0,0,1,none,0,1
6132,-2.158468175,0,0,0,1,0,none,0,1
6133,-0.189044079,0,0,1,0,0,right,1,0
6134,-0.227636438,1,1,0,0,0,none,1,0
6135,-0.981673808,1,1,1,1,0,left,2,0
6136,-0.815878281,1,0,0,1,0,none,0,0
6137,-1.327861253,0,1,0,1,0,none,0,0
6138,3.135748052,0,1,0,1,0,none,2,0
6139,-1.988359635,0,1,0,0,1,none,1,0
6140,2.974541032,1,1,0,1,1,none,2,0
6141,-2.300394666,1,1,1,0,1,right,1,0
6142,-1.059421934,1,0,1,0,0,left,0,1
6143,1.41125523,0,0,1,1,0,right,2,2
6144,1.007509184,1,1,1,0,0,both,0,2
6145,3.057661093,1,0,0,1,0,none,1,0
6146,2.109369344,1,0,1,0,0,left,1,1
6147,0.932113054,0,1,0,0,0,none,1,0
6148,-1.856184071,1,0,0,1,1,none,0,0
6149,0.673265954,0,0,0,1,1,none,2,0
6150,-1.451337948,0,0,1,0,1,left,1,1
6151,2.459319723,0,1,1,1,0,left,1,1
6152,-2.479346343,0,1,0,0,0,none,1,0
6153,-0.164453408,1,1,0,1,1,none,0,0
6154,0.363590112,0,1,1,0,1,right,1,0
6155,2.247417479,1,0,0,1,0,none,1,0
6156,1.472173324,1,1,1,1,0,right,1,0
6157,-2.070486141,0,0,0,1,1,none,1,1
6158,-3.010253422,0,1,1,0,0,both,0,1
6159,1.566189756,1,1,0,1,0,none,2,0
6160,-3.130040259,1,0,1,0,1,right,2,2
6161,-2.322636126,1,1,0,1,1,none,0,0
6162,1.487799847,1,0,1,1,1,left,1,1
6163,0.457547357,0,1,1,1,1,left,0,1
6164,-0.9344258,1,1,1,0,0,right,2,2
6165,-1.785097175,1,0,1,1,0,both,2,0
6166,-1.595524126,0,1,0,0,1,none,2,0
6167,-1.818543979,0,1,0,1,0,none,2,0
6168,0.288745033,1,1,0,0,1,none,2,0
6169,-0.029964622,1,1,1,1,0,right,0,2
6170,0.593464185,1,1,0,1,0,none,2,0
6171,-1.389832742,0,1,1,0,1,right,2,2
6172,-2.946070109,0,1,0,1,1,none,0,0
6173,0.633770073,1,0,1,0,1,both,0,2
6174,-2.543955514,1,0,1,0,0,left,0,1
6175,-2.714922515,0,1,0,0,0,none,0,0
6176,1.150053976,0,0,0,1,1,none,2,0
6177,1.574919479,0,1,0,1,0,none,1,0
6178,-1.038131521,1,0,0,1,1,none,2,0
6179,-2.30445115,1,0,1,0,0,right,1,0
6180,1.231779654,0,1,0,1,0,none,1,0
6181,-1.122348996,0,0,0,0,1,none,2,0
6182,-0.083573402,0,0,0,0,1,none,0,0
6183,1.817577361,0,0,0,0,1,none,2,0
6184,1.952585672,0,0,0,1,0,none,0,0
6185,2.134683996,1,0,0,1,1,none,2,0
6186,-0.370534049,1,0,0,0,0,none,1,0
6187,2.930751527,0,0,1,0,1,right,0,2
6188,0.399314752,1,0,1,0,0,both,1,0
6189,-2.022254024,1,1,1,1,0,left,2,0
6190,0.201371881,0,0,0,0,0,none,1,0
6191,-0.047300949,0,1,0,0,0,none,0,0
6192,-1.332460352,1,1,0,0,1,none,1,0
6193,2.586925735,0,1,0,0,1,none,0,0
6194,2.607803624,1,0,0,1,0,none,1,0
6195,-0.196272732,1,1,0,1,0,none,0,0
6196,0.896106996,1,1,0,0,0,none,1,0
6197,-3.005995855,1,1,1,1,1,left,0,1
6198,1.649568297,1,0,1,1,0,both,1,0
6199,-0.603641804,0,1,1,1,0,left,2,0
6200,1.505592809,1,1,1,1,1,both,0,2
6201,1.980603183,0,0,1,1,0,right,0,2
6202,2.260078866,1,0,0,0,0,none,1,0
6203,0.385569092,1,1,0,0,1,none,0,0
6204,0.282973105,1,1,1,0,1,both,0,2
6205,1.036323659,0,0,0,0,1,none,1,0
6206,-0.771631731,1,1,0,0,0,none,2,0
6207,-0.052795908,0,1,1,1,1,left,2,0
6208,-0.895134642,0,0,0,1,0,none,2,0
6209,-1.859596167,1,1,1,0,1,both,1,1
6210,-1.18087832,1,0,1,1,1,both,0,1
6211,-2.356261782,1,0,0,0,0,none,1,0
6212,-0.007937621,1,1,0,0,1,none,1,0
6213,-1.962834395,1,0,0,1,1,none,2,0
6214,2.69767062,1,0,0,0,1,none,2,0
6215,0.983143056,1,0,1,0,0,both,1,0
6216,2.540502936,1,1,1,0,0,left,2,0
6217,-0.512964433,0,1,1,0,1,left,2,0
6218,3.093175923,1,0,0,1,1,none,1,0
6219,2.956934507,1,1,0,0,1,none,0,0
6220,2.534928019,1,0,0,1,1,none,2,0
6221,2.398907995,0,0,0,0,0,none,0,2
6222,2.748556077,1,0,0,1,1,none,1,0
6223,-0.702790496,0,0,0,1,0,none,1,1
6224,2.822519498,1,0,1,0,1,left,2,0
6225,2.404986614,1,0,0,1,0,none,2,0
6226,1.903950401,1,0,1,0,0,both,1,0
6227,2.970637028,1,0,1,1,1,right,0,2
6228,-0.37802723,1,0,0,1,1,none,2,0
6229,2.715123674,0,0,1,1,0,right,0,2
6230,2.59947183,0,0,0,1,1,none,2,0
6231,0.645176765,1,0,0,0,1,none,2,0
6232,-0.598646303,0,1,1,1,1,both,1,1
6233,2.052634017,0,1,0,1,1,none,2,0
6234,1.072256828,1,0,1,1,0,both,1,0
6235,1.644420136,0,1,1,0,0,both,2,2
6236,0.517657954,0,0,1,1,0,right,1,0
6237,0.928490455,1,1,1,0,0,left,0,1
6238,-2.17691829,1,0,0,0,0,none,2,0
6239,-0.042681192,0,0,1,0,0,right,0,2
6240,1.012093461,0,1,1,0,0,both,1,0
6241,2.697749919,1,1,1,1,0,both,1,0
6242,3.110173367,0,1,1,1,1,both,1,0
6243,0.809454163,1,0,0,0,0,none,1,0
6244,-1.482619248,1,1,0,1,1,none,0,0
6245,-1.708800593,1,1,0,1,0,none,2,0
6246,2.330877115,0,0,0,1,1,none,0,0
6247,2.3671566,1,0,1,1,1,both,1,0
6248,2.258296884,0,1,0,0,0,none,0,2
6249,-2.673779717,1,1,0,0,0,none,1,0
6250,-3.041179201,1,0,1,0,0,right,0,2
6251,0.628032761,0,0,0,1,1,none,0,0
6252,-2.427444901,0,1,0,0,1,none,2,0
6253,-0.864193322,1,1,1,0,1,left,0,1
6254,-3.093076631,1,1,1,0,1,right,1,0
6255,-1.091957822,1,0,1,0,0,right,0,2
6256,0.771552232,1,1,0,0,1,none,0,0
6257,2.284234589,0,0,1,1,1,left,2,0
6258,1.241063602,0,0,0,1,0,none,2,0
6259,-1.261245781,1,1,0,0,1,none,2,0
6260,-0.645451439,0,1,0,0,1,none,1,0
6261,2.679286782,0,0,0,0,0,none,2,2
6262,-1.817652403,0,0,0,1,1,none,2,0
6263,2.421294353,0,1,0,0,1,none,2,0
6264,-0.448213397,1,0,0,1,0,none,2,0
6265,-2.384954124,0,1,0,1,0,none,1,0
6266,-1.20335725,0,1,1,0,1,right,0,2
6267,2.042050833,0,1,0,1,1,none,0,0
6268,-1.02425161,0,0,0,1,1,none,1,1
6269,-2.713224167,0,1,1,0,1,left,1,1
6270,-3.067796941,1,1,1,1,1,left,0,1
6271,2.408944194,0,1,0,0,0,none,0,2
6272,2.584317786,0,0,0,0,0,none,1,0
6273,-2.601208067,1,0,0,1,0,none,2,0
6274,0.61287578,0,0,0,0,1,none,1,0
6275,1.765648549,1,1,1,1,1,right,1,0
6276,-1.23066432,1,0,1,0,0,both,2,0
6277,1.067750727,1,1,1,1,1,both,1,0
6278,-1.548020522,1,1,0,0,0,none,0,0
6279,0.094706988,1,1,1,1,1,both,1,0
6280,-1.349032848,0,1,1,1,1,left,0,1
6281,-2.64943235,0,0,1,1,0,both,0,1
6282,0.078432653,1,0,0,0,0,none,2,0
6283,-1.733900171,1,1,1,1,1,left,0,1
6284,0.249888601,1,0,0,1,0,none,0,0
6285,0.526470483,1,0,0,0,1,none,2,0
6286,2.328499265,1,0,1,0,0,left,2,0
6287,-0.27708615,1,1,0,1,1,none,1,0
6288,0.039674976,1,0,1,0,1,right,2,2
6289,1.850811243,1,0,0,0,1,none,1,0
6290,2.715910165,0,0,0,0,1,none,0,0
6291,1.303600962,1,1,0,0,0,none,0,2
6292,1.128808882,0,1,1,1,1,left,1,1
6293,1.128405132,0,0,1,1,0,right,0,2
6294,0.933675876,0,1,0,0,0,none,1,0
6295,2.445355729,1,0,0,1,1,none,2,0
6296,0.906264799,1,0,0,0,1,none,2,0
6297,0.517228302,1,1,0,0,0,none,2,2
6298,-1.490026806,1,0,0,0,0,none,1,0
6299,1.717190837,1,1,0,1,0,none,2,0
6300,1.550032583,1,1,1,1,1,both,1,0
6301,-0.137678044,0,0,0,1,0,none,1,0
6302,1.007587198,1,1,1,1,1,right,1,0
6303,0.706566201,0,1,0,0,0,none,0,2
6304,-2.91697521,0,0,0,1,0,none,2,0
6305,2.572418015,0,0,1,1,0,right,1,0
6306,-3.009614484,0,1,0,1,1,none,0,0
6307,-0.640209447,1,1,0,1,1,none,1,0
6308,2.939629406,1,0,0,0,1,none,1,0
6309,-0.183399829,0,1,0,0,0,none,1,0
6310,1.675172,1,0,1,1,0,both,1,0
6311,0.146233519,1,0,0,1,1,none,1,0
6312,-0.330737979,1,0,0,0,0,none,1,0
6313,2.988606878,0,0,0,1,0,none,0,0
6314,-2.047253043,1,0,0,1,1,none,0,0
6315,2.673178116,1,0,1,1,0,both,1,0
6316,1.480367022,0,0,1,0,0,right,1,0
6317,0.328324129,1,1,1,1,0,left,2,0
6318,1.139020875,0,1,1,0,1,right,1,0
6319,-2.232418194,1,0,0,1,0,none,0,0
6320,0.075039939,0,0,1,1,1,both,1,0
6321,-0.864605734,1,0,0,0,1,none,1,0
6322,1.610870652,0,0,1,0,1,left,1,1
6323,0.825997573,1,1,0,1,0,none,2,0
6324,2.949009721,0,1,1,1,0,right,2,2
6325,-0.823838825,0,1,1,0,0,left,1,1
6326,-0.300784813,1,1,1,0,0,both,1,1
6327,-0.800986696,1,0,1,1,1,both,2,0
6328,-3.059389139,0,1,0,0,0,none,0,0
6329,2.20814957,0,0,0,1,1,none,2,0
6330,-1.423092623,0,1,1,1,1,right,1,0
6331,0.668085166,0,0,0,0,0,none,1,0
6332,1.413246533,1,0,0,0,1,none,2,0
6333,-0.00226607,0,1,1,0,1,left,0,1
6334,0.141777592,1,1,1,1,0,right,2,2
6335,-2.225353616,1,0,0,0,0,none,0,0
6336,0.897458728,0,1,0,0,0,none,2,2
6337,-0.273513764,1,1,1,0,0,both,2,0
6338,2.057032463,1,1,1,1,0,both,0,2
6339,0.279451687,1,1,0,0,1,none,2,0
6340,1.20369378,1,0,1,1,0,left,2,0
6341,1.978594387,0,1,0,1,0,none,2,0
6342,1.207899219,1,0,0,1,1,none,0,0
6343,-3.059076591,1,1,1,1,0,right,1,0
6344,-1.771668817,1,1,1,1,0,left,0,1
6345,1.711742901,0,1,0,1,1,none,2,0
6346,-1.738069033,1,0,1,1,0,left,1,1
6347,-1.496402975,1,1,0,1,0,none,0,0
6348,2.363196883,0,1,0,1,0,none,1,0
6349,0.465712107,1,1,0,1,0,none,1,0
6350,2.200391196,1,1,1,0,0,left,0,1
6351,-1.265604055,0,1,0,0,1,none,0,0
6352,-2.465079538,1,0,0,0,1,none,1,0
6353,-2.686192049,0,0,1,1,0,left,1,1
6354,-1.734072702,0,1,0,1,1,none,0,0
6355,-2.930934678,1,1,0,1,1,none,0,0
6356,1.127198166,0,0,1,0,1,right,2,2
6357,-2.384496977,1,1,1,1,0,right,1,0
6358,1.942063974,1,1,1,0,0,right,1,0
6359,-0.944341239,0,1,0,1,1,none,1,0
6360,-2.83217505,1,1,0,1,0,none,1,0
6361,-0.349684095,1,1,1,0,0,both,1,1
6362,-2.058992235,1,1,0,0,1,none,2,0
6363,-1.501019596,1,0,0,0,0,none,2,0
6364,-1.419529646,1,0,0,0,1,none,1,0
6365,0.768673646,1,0,0,0,0,none,1,0
6366,2.126195411,1,0,0,0,0,none,1,0
6367,2.825111438,1,0,0,0,1,none,2,0
6368,1.737120429,0,0,1,0,1,right,0,2
6369,1.135350592,1,0,1,0,1,right,2,2
6370,-2.2076092,0,0,0,0,0,none,1,1
6371,1.776396481,0,1,0,0,1,none,0,0
6372,2.453433975,0,0,1,0,0,right,0,2
6373,-1.518097906,1,1,0,0,0,none,2,0
6374,3.140752296,0,1,1,0,1,right,2,2
6375,-2.440073124,0,1,0,0,1,none,2,0
6376,1.917087533,0,1,1,0,0,left,0,1
6377,-2.078881018,0,0,0,0,1,none,2,0
6378,-0.933408234,1,1,0,1,1,none,0,0
6379,2.816837809,0,1,0,1,0,none,1,0
6380,-2.902177941,1,0,1,1,1,right,2,2
6381,0.712326449,1,1,1,1,1,left,2,0
6382,2.508764891,0,0,0,1,0,none,1,0
6383,1.731390641,0,0,1,0,1,both,0,2
6384,2.53872234,1,1,0,0,0,none,2,2
6385,-2.211410077,0,0,0,1,0,none,1,1
6386,0.122867362,0,1,0,0,1,none,0,0
6387,1.572816355,1,0,0,1,1,none,2,0
6388,-2.124385691,1,1,0,0,0,none,2,0
6389,-1.088317128,1,1,1,1,1,both,2,0
6390,2.269398193,0,0,1,1,1,right,0,2
6391,-0.388334702,0,1,1,0,1,left,2,0
6392,-2.65632777,0,1,0,0,0,none,0,0
6393,-2.337691555,0,1,1,0,1,left,0,1
6394,-3.059667193,0,1,0,0,1,none,0,0
6395,2.930116129,0,0,1,1,0,both,1,0
6396,-1.331597316,1,0,1,1,1,right,0,2
6397,1.163609675,1,1,0,1,0,none,2,0
6398,-2.504492534,1,0,0,0,0,none,0,0
6399,2.695488473,1,1,1,1,0,right,1,0
6400,1.580537787,1,1,1,0,1,left,2,0
6401,-0.733842154,1,1,0,0,0,none,2,0
6402,-2.154108768,0,0,1,0,1,both,2,0
6403,0.11025159,1,1,0,0,1,none,0,0
6404,1.373376429,0,0,1,1,0,both,0,2
6405,-0.401891043,0,0,0,1,0,none,0,0
6406,-3.115019702,1,1,1,1,1,right,0,2
6407,-1.989492379,1,0,0,1,1,none,2,0
6408,2.989967986,0,1,1,0,0,left,1,1
6409,0.947741703,0,0,1,1,0,both,2,2
6410,3.096427222,1,0,0,0,0,none,1,0
6411,2.040746595,1,1,0,1,1,none,2,0
6412,2.385293498,1,0,1,0,0,left,2,0
6413,-0.306079351,1,0,1,1,1,both,0,1
6414,-2.581735769,1,0,1,1,0,left,0,1
6415,2.767153779,0,1,0,0,0,none,0,2
6416,1.00692721,0,0,1,0,0,both,0,2
6417,-0.477498097,1,0,1,1,0,left,1,1
6418,-0.002536715,0,1,0,1,0,none,1,0
6419,-1.584196554,0,1,0,0,1,none,0,0
6420,0.233507087,0,1,1,0,1,right,0,2
6421,-1.77470123,1,0,1,1,1,right,2,2
6422,-0.739226441,0,1,0,1,1,none,0,0
6423,-2.206027184,0,1,1,0,0,both,0,1
6424,-3.005317427,1,1,1,1,1,both,1,1
6425,-2.264986591,0,1,0,1,0,none,0,0
6426,1.865793682,1,0,1,1,0,right,2,2
6427,-0.472121236,0,1,0,0,1,none,1,0
6428,-0.851166588,0,0,1,0,1,both,1,1
6429,-1.642969898,0,1,0,0,1,none,2,0
6430,-3.123869338,1,1,0,0,1,none,2,0
6431,-1.270321782,1,0,0,0,0,none,2,0
6432,-2.234735884,0,1,1,1,0,left,0,1
6433,-2.611286197,1,0,0,0,0,none,0,0
6434,-2.028995107,0,1,0,1,0,none,0,0
6435,1.407189333,1,0,0,0,1,none,1,0
6436,2.553901264,1,1,1,1,1,left,1,1
6437,-0.544716199,1,0,1,0,0,left,0,1
6438,-2.414209535,1,1,1,1,0,left,1,1
6439,-3.090354425,1,1,1,0,1,left,0,1
6440,-1.195161819,0,0,1,0,0,right,2,2
6441,-0.001970313,1,1,1,1,1,left,0,1
6442,-1.130526973,1,1,0,1,0,none,0,0
6443,1.155653711,0,1,1,1,0,both,1,0
6444,2.048996213,0,1,0,0,1,none,1,0
6445,-1.185257105,1,0,0,0,1,none,2,0
6446,-0.262466253,0,1,1,0,0,right,1,0
6447,-1.213059562,0,1,1,1,1,right,1,0
6448,2.908746478,0,1,0,0,1,none,1,0
6449,-1.138816015,0,1,0,1,0,none,0,0
6450,0.192266646,1,0,1,0,1,left,0,1
6451,-2.150843046,0,0,0,1,1,none,1,1
6452,-3.081750506,0,0,1,0,0,both,1,1
6453,0.79568955,1,1,1,0,1,right,2,2
6454,0.195318425,1,1,1,1,0,both,2,2
6455,2.756508741,1,1,1,1,1,left,0,1
6456,0.402333937,1,1,1,1,1,left,0,1
6457,-1.184560348,0,1,0,1,0,none,1,0
6458,-2.743829897,1,1,0,0,0,none,1,0
6459,-0.157774617,0,0,0,1,1,none,0,0
6460,2.047893023,0,0,0,1,1,none,1,0
6461,-1.927350662,1,0,1,0,0,right,0,2
6462,-2.482639989,1,1,1,0,1,both,0,1
6463,1.31314777,0,1,0,1,1,none,0,0
6464,-1.090648285,1,1,0,1,0,none,2,0
6465,-2.474885951,1,1,1,1,1,left,1,1
6466,-0.302320467,0,0,1,0,0,right,1,0
6467,2.585995313,0,1,1,1,1,left,1,1
6468,-1.955947705,0,0,1,0,1,right,0,2
6469,-2.769653631,0,0,1,1,0,right,1,0
6470,-2.566715702,0,0,0,0,1,none,1,1
6471,-1.159116055,1,0,0,1,0,none,2,0
6472,-0.251135016,1,0,1,0,0,left,0,1
6473,-2.981876384,0,1,0,1,0,none,0,0
6474,3.094894279,0,0,1,1,0,right,0,2
6475,-2.764060211,1,1,1,1,0,right,1,0
6476,-1.624633355,0,1,1,0,0,both,0,1
6477,1.691582879,1,1,0,1,1,none,1,0
6478,1.341753118,1,0,1,0,0,right,0,2
6479,-2.455469693,1,0,0,0,1,none,1,0
6480,-1.977177947,0,1,1,1,0,right,0,2
6481,1.425385292,0,0,1,0,0,left,0,1
6482,2.712857209,1,0,0,1,0,none,1,0
6483,-0.078563621,1,1,1,1,1,left,2,0
6484,1.746685386,0,0,0,0,1,none,0,0
6485,-2.908828213,0,0,1,0,1,right,1,0
6486,-2.608799706,0,1,0,1,0,none,1,0
